Rv0770,Rv0770,CDS,863256,864143,+
Rv0771,Rv0771,CDS,864140,864574,+
IG_Rv0771_Rv0772,NA,Intergenic,864575,864585,
Rv0772,purD,CDS,864586,865854,+
Rv0773c,ggtA,CDS,865851,867389,-
IG_Rv0773c_Rv0774c,NA,Intergenic,867390,867439,
Rv0774c,Rv0774c,CDS,867440,868351,-
IG_Rv0774c_Rv0775,NA,Intergenic,868352,868406,
Rv0775,Rv0775,CDS,868407,869030,+
Rv0776c,Rv0776c,CDS,868984,869763,-
IG_Rv0776c_Rv0777,NA,Intergenic,869764,870007,
Rv0777,purB,CDS,870008,871426,+
IG_Rv0777_Rv0778,NA,Intergenic,871427,871430,
Rv0778,cyp126,CDS,871431,872675,+
Rv0779c,Rv0779c,CDS,872672,873292,-
IG_Rv0779c_Rv0780,NA,Intergenic,873293,873342,
Rv0780,purC,CDS,873343,874236,+
Rv0781,ptrBa,CDS,874233,874943,+
Rv0782,ptrBb,CDS,874732,876390,+
IG_Rv0782_Rv0783c,NA,Intergenic,876391,876817,
Rv0783c,emrB,CDS,876818,878440,-
IG_Rv0783c_Rv0784,NA,Intergenic,878441,878637,
Rv0784,Rv0784,CDS,878638,879324,+
IG_Rv0784_Rv0785,NA,Intergenic,879325,879339,
Rv0785,Rv0785,CDS,879340,881040,+
IG_Rv0785_Rv0786c,NA,Intergenic,881041,881074,
Rv0786c,Rv0786c,CDS,881075,881464,-
Rv0787,Rv0787,CDS,881459,882418,+
IG_Rv0787_Rv0787A,NA,Intergenic,882419,882523,
Rv0787A,Rv0787A,CDS,882524,882763,+
Rv0788,purQ,CDS,882760,883434,+
IG_Rv0788_Rv0789c,NA,Intergenic,883435,883450,
Rv0789c,Rv0789c,CDS,883451,884050,-
IG_Rv0789c_Rv0790c,NA,Intergenic,884051,884071,
Rv0790c,Rv0790c,CDS,884072,884800,-
Rv0791c,Rv0791c,CDS,884797,885840,-
Rv0792c,Rv0792c,CDS,885837,886646,-
IG_Rv0792c_Rv0793,NA,Intergenic,886647,886718,
Rv0793,Rv0793,CDS,886719,887024,+
IG_Rv0793_Rv0794c,NA,Intergenic,887025,887136,
Rv0794c,Rv0794c,CDS,887137,888636,-
IG_Rv0794c_Rv0795,NA,Intergenic,888637,889071,
Rv0795,Rv0795,CDS,889072,889398,+
Rv0796,Rv0796,CDS,889347,890333,+
IG_Rv0796_Rv0797,NA,Intergenic,890334,890387,
Rv0797,Rv0797,CDS,890388,891482,+
Rv0798c,cfp29,CDS,891472,892269,-
Rv0799c,Rv0799c,CDS,892266,893273,-
IG_Rv0799c_Rv0800,NA,Intergenic,893274,893317,
Rv0800,pepC,CDS,893318,894619,+
IG_Rv0800_Rv0801,NA,Intergenic,894620,894630,
Rv0801,Rv0801,CDS,894631,894978,+
Rv0802c,Rv0802c,CDS,894972,895628,-
IG_Rv0802c_Rv0803,NA,Intergenic,895629,895819,
Rv0803,purL,CDS,895820,898084,+
Rv0804,Rv0804,CDS,898081,898710,+
IG_Rv0804_Rv0805,NA,Intergenic,898711,898830,
Rv0805,Rv0805,CDS,898831,899787,+
Rv0806c,cpsY,CDS,899732,901330,-
IG_Rv0806c_Rv0807,NA,Intergenic,901331,901634,
Rv0807,Rv0807,CDS,901635,902024,+
IG_Rv0807_Rv0808,NA,Intergenic,902025,902110,
Rv0808,purF,CDS,902111,903694,+
IG_Rv0808_Rv0809,NA,Intergenic,903695,903724,
Rv0809,purM,CDS,903725,904819,+
IG_Rv0809_Rv0810c,NA,Intergenic,904820,904904,
Rv0810c,Rv0810c,CDS,904905,905087,-
IG_Rv0810c_Rv0811c,NA,Intergenic,905088,905233,
Rv0811c,Rv0811c,CDS,905234,906340,-
IG_Rv0811c_Rv0812,NA,Intergenic,906341,906422,
Rv0812,Rv0812,CDS,906423,907292,+
IG_Rv0812_Rv0813c,NA,Intergenic,907293,907337,
Rv0813c,Rv0813c,CDS,907338,908018,-
IG_Rv0813c_Rv0814c,NA,Intergenic,908019,908180,
Rv0814c,sseC2,CDS,908181,908483,-
IG_Rv0814c_Rv0815c,NA,Intergenic,908484,908484,
Rv0815c,cysA2,CDS,908485,909318,-
IG_Rv0815c_Rv0816c,NA,Intergenic,909319,909610,
Rv0816c,thiX,CDS,909611,910033,-
Rv0817c,Rv0817c,CDS,910030,910842,-
IG_Rv0817c_Rv0818,NA,Intergenic,910843,910971,
Rv0818,Rv0818,CDS,910972,911739,+
Rv0819,mshD,CDS,911736,912683,+
IG_Rv0819_Rv0820,NA,Intergenic,912684,912725,
Rv0820,phoT,CDS,912726,913502,+
IG_Rv0820_Rv0821c,NA,Intergenic,913503,913557,
Rv0821c,phoY2,CDS,913558,914199,-
IG_Rv0821c_Rv0822c,NA,Intergenic,914200,914256,
Rv0822c,Rv0822c,CDS,914257,916311,-
IG_Rv0822c_Rv0823c,NA,Intergenic,916312,916476,
Rv0823c,Rv0823c,CDS,916477,917646,-
IG_Rv0823c_Rv0824c,NA,Intergenic,917647,917733,
Rv0824c,desA1,CDS,917734,918750,-
IG_Rv0824c_Rv0825c,NA,Intergenic,918751,918911,
Rv0825c,Rv0825c,CDS,918912,919553,-
IG_Rv0825c_Rv0826,NA,Intergenic,919554,919633,
Rv0826,Rv0826,CDS,919634,920689,+
IG_Rv0826_Rv0827c,NA,Intergenic,920690,920740,
Rv0827c,kmtR,CDS,920741,921133,-
IG_Rv0827c_Rv0828c,NA,Intergenic,921134,921190,
Rv0828c,Rv0828c,CDS,921191,921613,-
Rv0829,Rv0829,CDS,921575,921865,+
IG_Rv0829_Rv0830,NA,Intergenic,921866,921969,
Rv0830,Rv0830,CDS,921970,922875,+
IG_Rv0830_Rv0831c,NA,Intergenic,922876,922893,
Rv0831c,Rv0831c,CDS,922894,923709,-
IG_Rv0831c_Rv0832,NA,Intergenic,923710,924950,
Rv0832,PE_PGRS12,CDS,924951,925364,+
Rv0833,PE_PGRS13,CDS,925361,927610,+
IG_Rv0833_Rv0834c,NA,Intergenic,927611,927836,
Rv0834c,PE_PGRS14,CDS,927837,930485,-
IG_Rv0834c_Rv0835,NA,Intergenic,930486,930952,
Rv0835,lpqQ,CDS,930953,931597,+
IG_Rv0835_Rv0836c,NA,Intergenic,931598,932278,
Rv0836c,Rv0836c,CDS,932279,932932,-
IG_Rv0836c_Rv0837c,NA,Intergenic,932933,933002,
Rv0837c,Rv0837c,CDS,933003,934031,-
IG_Rv0837c_Rv0838,NA,Intergenic,934032,934719,
Rv0838,lpqR,CDS,934720,935490,+
IG_Rv0838_Rv0839,NA,Intergenic,935491,935576,
Rv0839,Rv0839,CDS,935577,936389,+
IG_Rv0839_Rv0840c,NA,Intergenic,936390,936456,
Rv0840c,pip,CDS,936457,937317,-
IG_Rv0840c_Rv0841,NA,Intergenic,937318,937592,
Rv0841,Rv0841,CDS,937593,937835,+
IG_Rv0841_Rv0842,NA,Intergenic,937836,938111,
Rv0842,Rv0842,CDS,938112,939404,+
Rv0843,Rv0843,CDS,939388,940392,+
IG_Rv0843_Rv0844c,NA,Intergenic,940393,940455,
Rv0844c,narL,CDS,940456,941106,-
IG_Rv0844c_Rv0845,NA,Intergenic,941107,941189,
Rv0845,Rv0845,CDS,941190,942467,+
IG_Rv0845_Rv0846c,NA,Intergenic,942468,942679,
Rv0846c,Rv0846c,CDS,942680,944194,-
IG_Rv0846c_Rv0847,NA,Intergenic,944195,944342,
Rv0847,lpqS,CDS,944343,944735,+
IG_Rv0847_Rv0848,NA,Intergenic,944736,944937,
Rv0848,cysK2,CDS,944938,946056,+
Rv0849,Rv0849,CDS,946056,947315,+
Rv0850,Rv0850,CDS,947312,947644,+
Rv0851c,Rv0851c,CDS,947641,948468,-
IG_Rv0851c_Rv0852,NA,Intergenic,948469,948558,
Rv0852,fadD16,CDS,948559,949395,+
IG_Rv0852_Rv0853c,NA,Intergenic,949396,949435,
Rv0853c,pdc,CDS,949436,951118,-
IG_Rv0853c_Rv0854,NA,Intergenic,951119,951182,
Rv0854,Rv0854,CDS,951183,951626,+
IG_Rv0854_Rv0855,NA,Intergenic,951627,951631,
Rv0855,far,CDS,951632,952711,+
IG_Rv0855_Rv0856,NA,Intergenic,952712,952824,
Rv0856,Rv0856,CDS,952825,953229,+
IG_Rv0856_Rv0857,NA,Intergenic,953230,953256,
Rv0857,Rv0857,CDS,953257,953730,+
Rv0858c,dapC,CDS,953727,954920,-
IG_Rv0858c_Rv0859,NA,Intergenic,954921,955076,
Rv0859,fadA,CDS,955077,956288,+
IG_Rv0859_Rv0860,NA,Intergenic,956289,956292,
Rv0860,fadB,CDS,956293,958455,+
IG_Rv0860_Rv0861c,NA,Intergenic,958456,958522,
Rv0861c,ercc3,CDS,958523,960151,-
IG_Rv0861c_Rv0862c,NA,Intergenic,960152,960341,
Rv0862c,Rv0862c,CDS,960342,962612,-
Rv0863,Rv0863,CDS,962599,962880,+
IG_Rv0863_Rv0864,NA,Intergenic,962881,962889,
Rv0864,moaC2,CDS,962890,963393,+
Rv0865,mog,CDS,963390,963872,+
Rv0866,moaE2,CDS,963869,964294,+
IG_Rv0866_Rv0867c,NA,Intergenic,964295,964311,
Rv0867c,rpfA,CDS,964312,965535,-
IG_Rv0867c_Rv0868c,NA,Intergenic,965536,965982,
Rv0868c,moaD2,CDS,965983,966261,-
IG_Rv0868c_Rv0869c,NA,Intergenic,966262,966264,
Rv0869c,moaA2,CDS,966265,967347,-
Rv0870c,Rv0870c,CDS,967344,967733,-
IG_Rv0870c_Rv0871,NA,Intergenic,967734,967897,
Rv0871,cspB,CDS,967898,968305,+
IG_Rv0871_Rv0872c,NA,Intergenic,968306,968423,
Rv0872c,PE_PGRS15,CDS,968424,970244,-
IG_Rv0872c_Rv0873,NA,Intergenic,970245,970504,
Rv0873,fadE10,CDS,970505,972457,+
IG_Rv0873_Rv0874c,NA,Intergenic,972458,972545,
Rv0874c,Rv0874c,CDS,972546,973706,-
IG_Rv0874c_Rv0875c,NA,Intergenic,973707,973805,
Rv0875c,Rv0875c,CDS,973806,974294,-
Rv0876c,Rv0876c,CDS,974291,975937,-
IG_Rv0876c_Rv0877,NA,Intergenic,975938,976074,
Rv0877,Rv0877,CDS,976075,976863,+
IG_Rv0877_Rv0878c,NA,Intergenic,976864,976871,
Rv0878c,PPE13,CDS,976872,978203,-
IG_Rv0878c_Rv0879c,NA,Intergenic,978204,978480,
Rv0879c,Rv0879c,CDS,978481,978756,-
IG_Rv0879c_Rv0880,NA,Intergenic,978757,978933,
Rv0880,Rv0880,CDS,978934,979365,+
Rv0881,Rv0881,CDS,979362,980228,+
Rv0882,Rv0882,CDS,980225,980509,+
Rv0883c,Rv0883c,CDS,980506,981267,-
IG_Rv0883c_Rv0884c,NA,Intergenic,981268,981423,
Rv0884c,serC,CDS,981424,982554,-
IG_Rv0884c_Rv0885,NA,Intergenic,982555,982761,
Rv0885,Rv0885,CDS,982762,983784,+
IG_Rv0885_Rv0886,NA,Intergenic,983785,983802,
Rv0886,fprB,CDS,983803,985530,+
Rv0887c,Rv0887c,CDS,985513,985971,-
IG_Rv0887c_Rv0888,NA,Intergenic,985972,987232,
Rv0888,Rv0888,CDS,987233,988705,+
IG_Rv0888_Rv0889c,NA,Intergenic,988706,988739,
Rv0889c,citA,CDS,988740,989861,-
IG_Rv0889c_Rv0890c,NA,Intergenic,989862,989947,
Rv0890c,Rv0890c,CDS,989948,992596,-
IG_Rv0890c_Rv0891c,NA,Intergenic,992597,992597,
Rv0891c,Rv0891c,CDS,992598,993455,-
IG_Rv0891c_Rv0892,NA,Intergenic,993456,993852,
Rv0892,Rv0892,CDS,993853,995340,+
Rv0893c,Rv0893c,CDS,995318,996295,-
IG_Rv0893c_Rv0894,NA,Intergenic,996296,996523,
Rv0894,Rv0894,CDS,996524,997705,+
IG_Rv0894_Rv0895,NA,Intergenic,997706,997781,
Rv0895,Rv0895,CDS,997782,999299,+
IG_Rv0895_Rv0896,NA,Intergenic,999300,999471,
Rv0896,gltA2,CDS,999472,1000767,+
IG_Rv0896_Rv0897c,NA,Intergenic,1000768,1000807,
Rv0897c,Rv0897c,CDS,1000808,1002415,-
IG_Rv0897c_Rv0898c,NA,Intergenic,1002416,1002440,
Rv0898c,Rv0898c,CDS,1002441,1002704,-
IG_Rv0898c_Rv0899,NA,Intergenic,1002705,1002811,
Rv0899,ompA,CDS,1002812,1003792,+
IG_Rv0899_Rv0900,NA,Intergenic,1003793,1003804,
Rv0900,Rv0900,CDS,1003805,1003957,+
Rv0901,Rv0901,CDS,1003957,1004484,+
IG_Rv0901_Rv0902c,NA,Intergenic,1004485,1004500,
Rv0902c,prrB,CDS,1004501,1005841,-
IG_Rv0902c_Rv0903c,NA,Intergenic,1005842,1005851,
Rv0903c,prrA,CDS,1005852,1006562,-
IG_Rv0903c_Rv0904c,NA,Intergenic,1006563,1006692,
Rv0904c,accD3,CDS,1006693,1008180,-
IG_Rv0904c_Rv0905,NA,Intergenic,1008181,1008206,
Rv0905,echA6,CDS,1008207,1008938,+
IG_Rv0905_Rv0906,NA,Intergenic,1008939,1008943,
Rv0906,Rv0906,CDS,1008944,1010062,+
IG_Rv0906_Rv0907,NA,Intergenic,1010063,1010135,
Rv0907,Rv0907,CDS,1010136,1011734,+
Rv0908,ctpE,CDS,1011731,1014124,+
IG_Rv0908_Rv0909,NA,Intergenic,1014125,1014680,
Rv0909,Rv0909,CDS,1014681,1014860,+
IG_Rv0909_Rv0910,NA,Intergenic,1014861,1014865,
Rv0910,Rv0910,CDS,1014866,1015300,+
IG_Rv0910_Rv0911,NA,Intergenic,1015301,1015397,
Rv0911,Rv0911,CDS,1015398,1016171,+
IG_Rv0911_Rv0912,NA,Intergenic,1016172,1016235,
Rv0912,Rv0912,CDS,1016236,1016685,+
IG_Rv0912_Rv0913c,NA,Intergenic,1016686,1017216,
Rv0913c,Rv0913c,CDS,1017217,1018725,-
IG_Rv0913c_Rv0914c,NA,Intergenic,1018726,1018726,
Rv0914c,Rv0914c,CDS,1018727,1019965,-
IG_Rv0914c_Rv0915c,NA,Intergenic,1019966,1020057,
Rv0915c,PPE14,CDS,1020058,1021329,-
IG_Rv0915c_Rv0916c,NA,Intergenic,1021330,1021343,
Rv0916c,PE7,CDS,1021344,1021643,-
IG_Rv0916c_Rv0917,NA,Intergenic,1021644,1022086,
Rv0917,betP,CDS,1022087,1023868,+
IG_Rv0917_Rv0918,NA,Intergenic,1023869,1024210,
Rv0918,Rv0918,CDS,1024211,1024687,+
Rv0919,Rv0919,CDS,1024684,1025184,+
IG_Rv0919_Rv0920c,NA,Intergenic,1025185,1025496,
Rv0920c,Rv0920c,CDS,1025497,1026816,-
IG_Rv0920c_Rv0921,NA,Intergenic,1026817,1027103,
Rv0921,Rv0921,CDS,1027104,1027685,+
Rv0922,Rv0922,CDS,1027685,1029337,+
IG_Rv0922_Rv0923c,NA,Intergenic,1029338,1029512,
Rv0923c,Rv0923c,CDS,1029513,1030577,-
Rv0924c,mntH,CDS,1030578,1031864,-
IG_Rv0924c_Rv0925c,NA,Intergenic,1031865,1031895,
Rv0925c,Rv0925c,CDS,1031896,1032633,-
IG_Rv0925c_Rv0926c,NA,Intergenic,1032634,1032709,
Rv0926c,Rv0926c,CDS,1032710,1033786,-
IG_Rv0926c_Rv0927c,NA,Intergenic,1033787,1033839,
Rv0927c,Rv0927c,CDS,1033840,1034631,-
IG_Rv0927c_Rv0928,NA,Intergenic,1034632,1034902,
Rv0928,pstS3,CDS,1034903,1036015,+
IG_Rv0928_Rv0929,NA,Intergenic,1036016,1036027,
Rv0929,pstC2,CDS,1036028,1037002,+
Rv0930,pstA1,CDS,1036999,1037925,+
Rv0931c,pknD,CDS,1037920,1039914,-
IG_Rv0931c_Rv0932c,NA,Intergenic,1039915,1039935,
Rv0932c,pstS2,CDS,1039936,1041048,-
IG_Rv0932c_Rv0933,NA,Intergenic,1041049,1041263,
Rv0933,pstB,CDS,1041264,1042094,+
IG_Rv0933_Rv0934,NA,Intergenic,1042095,1042114,
Rv0934,pstS1,CDS,1042115,1043239,+
IG_Rv0934_Rv0935,NA,Intergenic,1043240,1043298,
Rv0935,pstC1,CDS,1043299,1044315,+
IG_Rv0935_Rv0936,NA,Intergenic,1044316,1044316,
Rv0936,pstA2,CDS,1044317,1045222,+
Rv0937c,mku,CDS,1045199,1046020,-
IG_Rv0937c_Rv0938,NA,Intergenic,1046021,1046135,
Rv0938,ligD,CDS,1046136,1048415,+
Rv0939,Rv0939,CDS,1048412,1050346,+
IG_Rv0939_Rv0940c,NA,Intergenic,1050347,1050592,
Rv0940c,Rv0940c,CDS,1050593,1051459,-
IG_Rv0940c_Rv0941c,NA,Intergenic,1051460,1051543,
Rv0941c,Rv0941c,CDS,1051544,1052317,-
IG_Rv0941c_Rv0942,NA,Intergenic,1052318,1052359,
Rv0942,Rv0942,CDS,1052360,1052638,+
IG_Rv0942_Rv0943c,NA,Intergenic,1052639,1052695,
Rv0943c,Rv0943c,CDS,1052696,1053736,-
IG_Rv0943c_Rv0944,NA,Intergenic,1053737,1053764,
Rv0944,Rv0944,CDS,1053765,1054241,+
IG_Rv0944_Rv0945,NA,Intergenic,1054242,1054246,
Rv0945,Rv0945,CDS,1054247,1055008,+
IG_Rv0945_Rv0946c,NA,Intergenic,1055009,1055023,
Rv0946c,pgi,CDS,1055024,1056685,-
IG_Rv0946c_Rv0947c,NA,Intergenic,1056686,1057299,
Rv0947c,Rv0947c,CDS,1057300,1057530,-
IG_Rv0947c_Rv0948c,NA,Intergenic,1057531,1057645,
Rv0948c,Rv0948c,CDS,1057646,1057963,-
IG_Rv0948c_Rv0949,NA,Intergenic,1057964,1058259,
Rv0949,uvrD1,CDS,1058260,1060575,+
IG_Rv0949_Rv0950c,NA,Intergenic,1060576,1060655,
Rv0950c,Rv0950c,CDS,1060656,1061654,-
IG_Rv0950c_Rv0951,NA,Intergenic,1061655,1061963,
Rv0951,sucC,CDS,1061964,1063127,+
IG_Rv0951_Rv0952,NA,Intergenic,1063128,1063139,
Rv0952,sucD,CDS,1063140,1064051,+
IG_Rv0952_Rv0953c,NA,Intergenic,1064052,1064113,
Rv0953c,Rv0953c,CDS,1064114,1064962,-
IG_Rv0953c_Rv0954,NA,Intergenic,1064963,1065126,
Rv0954,Rv0954,CDS,1065127,1066038,+
IG_Rv0954_Rv0955,NA,Intergenic,1066039,1066077,
Rv0955,Rv0955,CDS,1066078,1067445,+
IG_Rv0955_Rv0956,NA,Intergenic,1067446,1067560,
Rv0956,purN,CDS,1067561,1068208,+
Rv0957,purH,CDS,1068205,1069776,+
IG_Rv0957_Rv0958,NA,Intergenic,1069777,1069882,
Rv0958,Rv0958,CDS,1069883,1071262,+
Rv0959,Rv0959,CDS,1071255,1073273,+
IG_Rv0959_Rv0959A,NA,Intergenic,1073274,1073326,
Rv0959A,vapB9,CDS,1073327,1073548,+
Rv0960,vapC9,CDS,1073545,1073928,+
IG_Rv0960_Rv0961,NA,Intergenic,1073929,1074073,
Rv0961,Rv0961,CDS,1074074,1074421,+
IG_Rv0961_Rv0962c,NA,Intergenic,1074422,1074439,
Rv0962c,lprP,CDS,1074440,1075114,-
IG_Rv0962c_Rv0963c,NA,Intergenic,1075115,1075296,
Rv0963c,Rv0963c,CDS,1075297,1076097,-
IG_Rv0963c_Rv0964c,NA,Intergenic,1076098,1076195,
Rv0964c,Rv0964c,CDS,1076196,1076678,-
IG_Rv0964c_Rv0965c,NA,Intergenic,1076679,1076777,
Rv0965c,Rv0965c,CDS,1076778,1077197,-
IG_Rv0965c_Rv0966c,NA,Intergenic,1077198,1077232,
Rv0966c,Rv0966c,CDS,1077233,1077835,-
IG_Rv0966c_Rv0967,NA,Intergenic,1077836,1077974,
Rv0967,csoR,CDS,1077975,1078334,+
IG_Rv0967_Rv0968,NA,Intergenic,1078335,1078390,
Rv0968,Rv0968,CDS,1078391,1078687,+
IG_Rv0968_Rv0969,NA,Intergenic,1078688,1078742,
Rv0969,ctpV,CDS,1078743,1081055,+
Rv0970,Rv0970,CDS,1081052,1081684,+
IG_Rv0970_Rv0971c,NA,Intergenic,1081685,1081774,
Rv0971c,echA7,CDS,1081775,1082584,-
Rv0972c,fadE12,CDS,1082584,1083750,-
Rv0973c,accA2,CDS,1083747,1085750,-
IG_Rv0973c_Rv0974c,NA,Intergenic,1085751,1085755,
Rv0974c,accD2,CDS,1085756,1087345,-
IG_Rv0974c_Rv0975c,NA,Intergenic,1087346,1087347,
Rv0975c,fadE13,CDS,1087348,1088496,-
Rv0976c,Rv0976c,CDS,1088493,1090175,-
IG_Rv0976c_Rv0977,NA,Intergenic,1090176,1090372,
Rv0977,PE_PGRS16,CDS,1090373,1093144,+
IG_Rv0977_Rv0978c,NA,Intergenic,1093145,1093360,
Rv0978c,PE_PGRS17,CDS,1093361,1094356,-
IG_Rv0978c_Rv0979c,NA,Intergenic,1094357,1094669,
Rv0979c,Rv0979c,CDS,1094670,1094864,-
IG_Rv0979c_Rv0979A,NA,Intergenic,1094865,1094885,
Rv0979A,rpmF,CDS,1094886,1095059,+
IG_Rv0979A_Rv0980c,NA,Intergenic,1095060,1095077,
Rv0980c,PE_PGRS18,CDS,1095078,1096451,-
IG_Rv0980c_Rv0981,NA,Intergenic,1096452,1096821,
Rv0981,mprA,CDS,1096822,1097508,+
Rv0982,mprB,CDS,1097508,1099022,+
IG_Rv0982_Rv0983,NA,Intergenic,1099023,1099065,
Rv0983,pepD,CDS,1099066,1100460,+
Rv0984,moaB2,CDS,1100460,1101005,+
IG_Rv0984_Rv0985c,NA,Intergenic,1101006,1101024,
Rv0985c,mscL,CDS,1101025,1101480,-
IG_Rv0985c_Rv0986,NA,Intergenic,1101481,1101802,
Rv0986,Rv0986,CDS,1101803,1102549,+
Rv0987,Rv0987,CDS,1102542,1105109,+
IG_Rv0987_Rv0988,NA,Intergenic,1105110,1105115,
Rv0988,Rv0988,CDS,1105116,1106276,+
IG_Rv0988_Rv0989c,NA,Intergenic,1106277,1106404,
Rv0989c,grcC2,CDS,1106405,1107382,-
IG_Rv0989c_Rv0990c,NA,Intergenic,1107383,1107442,
Rv0990c,Rv0990c,CDS,1107443,1108099,-
IG_Rv0990c_Rv0991c,NA,Intergenic,1108100,1108171,
Rv0991c,Rv0991c,CDS,1108172,1108504,-
IG_Rv0991c_Rv0992c,NA,Intergenic,1108505,1108577,
Rv0992c,Rv0992c,CDS,1108578,1109171,-
IG_Rv0992c_Rv0993,NA,Intergenic,1109172,1109271,
Rv0993,galU,CDS,1109272,1110192,+
IG_Rv0993_Rv0994,NA,Intergenic,1110193,1110268,
Rv0994,moeA1,CDS,1110269,1111549,+
IG_Rv0994_Rv0995,NA,Intergenic,1111550,1111611,
Rv0995,rimJ,CDS,1111612,1112223,+
IG_Rv0995_Rv0996,NA,Intergenic,1112224,1112383,
Rv0996,Rv0996,CDS,1112384,1113460,+
IG_Rv0996_Rv0997,NA,Intergenic,1113461,1114292,
Rv0997,Rv0997,CDS,1114293,1114724,+
IG_Rv0997_Rv0998,NA,Intergenic,1114725,1114747,
Rv0998,Rv0998,CDS,1114748,1115749,+
IG_Rv0998_Rv0999,NA,Intergenic,1115750,1115766,
Rv0999,Rv0999,CDS,1115767,1116525,+
IG_Rv0999_Rv1000c,NA,Intergenic,1116526,1116530,
Rv1000c,Rv1000c,CDS,1116531,1117148,-
IG_Rv1000c_Rv1001,NA,Intergenic,1117149,1117184,
Rv1001,arcA,CDS,1117185,1118393,+
IG_Rv1001_Rv1002c,NA,Intergenic,1118394,1118427,
Rv1002c,Rv1002c,CDS,1118428,1119939,-
IG_Rv1002c_Rv1003,NA,Intergenic,1119940,1120021,
Rv1003,Rv1003,CDS,1120022,1120879,+
IG_Rv1003_Rv1004c,NA,Intergenic,1120880,1120888,
Rv1004c,Rv1004c,CDS,1120889,1122148,-
IG_Rv1004c_Rv1005c,NA,Intergenic,1122149,1122221,
Rv1005c,pabB,CDS,1122222,1123598,-
IG_Rv1005c_Rv1006,NA,Intergenic,1123599,1123713,
Rv1006,Rv1006,CDS,1123714,1125417,+
IG_Rv1006_Rv1007c,NA,Intergenic,1125418,1125443,
Rv1007c,metS,CDS,1125444,1127003,-
IG_Rv1007c_Rv1008,NA,Intergenic,1127004,1127088,
Rv1008,tatD,CDS,1127089,1127883,+
IG_Rv1008_Rv1009,NA,Intergenic,1127884,1128090,
Rv1009,rpfB,CDS,1128091,1129179,+
Rv1010,ksgA,CDS,1129152,1130105,+
IG_Rv1010_Rv1011,NA,Intergenic,1130106,1130190,
Rv1011,ispE,CDS,1130191,1131111,+
IG_Rv1011_Rv1012,NA,Intergenic,1131112,1131127,
Rv1012,Rv1012,CDS,1131128,1131421,+
IG_Rv1012_Rv1013,NA,Intergenic,1131422,1131624,
Rv1013,pks16,CDS,1131625,1133259,+
IG_Rv1013_Rv1014c,NA,Intergenic,1133260,1133332,
Rv1014c,pth,CDS,1133333,1133908,-
IG_Rv1014c_Rv1015c,NA,Intergenic,1133909,1133920,
Rv1015c,rplY,CDS,1133921,1134568,-
IG_Rv1015c_Rv1016c,NA,Intergenic,1134569,1134784,
Rv1016c,lpqT,CDS,1134785,1135465,-
IG_Rv1016c_Rv1017c,NA,Intergenic,1135466,1135500,
Rv1017c,prsA,CDS,1135501,1136481,-
IG_Rv1017c_Rv1018c,NA,Intergenic,1136482,1136572,
Rv1018c,glmU,CDS,1136573,1138060,-
IG_Rv1018c_Rv1019,NA,Intergenic,1138061,1138314,
Rv1019,Rv1019,CDS,1138315,1138908,+
IG_Rv1019_Rv1020,NA,Intergenic,1138909,1138966,
Rv1020,mfd,CDS,1138967,1142671,+
Rv1021,Rv1021,CDS,1142671,1143648,+
IG_Rv1021_Rv1022,NA,Intergenic,1143649,1143735,
Rv1022,lpqU,CDS,1143736,1144467,+
IG_Rv1022_Rv1023,NA,Intergenic,1144468,1144563,
Rv1023,eno,CDS,1144564,1145853,+
IG_Rv1023_Rv1024,NA,Intergenic,1145854,1145857,
Rv1024,Rv1024,CDS,1145858,1146544,+
IG_Rv1024_Rv1025,NA,Intergenic,1146545,1146560,
Rv1025,Rv1025,CDS,1146561,1147028,+
Rv1026,Rv1026,CDS,1147019,1147978,+
IG_Rv1026_Rv1027c,NA,Intergenic,1147979,1148426,
Rv1027c,kdpE,CDS,1148427,1149107,-
Rv1028c,kdpD,CDS,1149104,1151686,-
IG_Rv1028c_Rv1028A,NA,Intergenic,1151687,1151919,
Rv1028A,kdpF,CDS,1151920,1152012,+
Rv1029,kdpA,CDS,1152012,1153727,+
Rv1030,kdpB,CDS,1153724,1155853,+
Rv1031,kdpC,CDS,1155853,1156422,+
IG_Rv1031_Rv1032c,NA,Intergenic,1156423,1156425,
Rv1032c,trcS,CDS,1156426,1157955,-
IG_Rv1032c_Rv1033c,NA,Intergenic,1157956,1157962,
Rv1033c,trcR,CDS,1157963,1158736,-
IG_Rv1033c_Rv1034c,NA,Intergenic,1158737,1158917,
Rv1034c,Rv1034c,CDS,1158918,1159307,-
IG_Rv1034c_Rv1035c,NA,Intergenic,1159308,1159374,
Rv1035c,Rv1035c,CDS,1159375,1160061,-
IG_Rv1035c_Rv1036c,NA,Intergenic,1160062,1160094,
Rv1036c,Rv1036c,CDS,1160095,1160433,-
IG_Rv1036c_Rv1037c,NA,Intergenic,1160434,1160543,
Rv1037c,esxI,CDS,1160544,1160828,-
IG_Rv1037c_Rv1038c,NA,Intergenic,1160829,1160854,
Rv1038c,esxJ,CDS,1160855,1161151,-
IG_Rv1038c_Rv1039c,NA,Intergenic,1161152,1161296,
Rv1039c,PPE15,CDS,1161297,1162472,-
IG_Rv1039c_Rv1040c,NA,Intergenic,1162473,1162548,
Rv1040c,PE8,CDS,1162549,1163376,-
IG_Rv1040c_Rv1041c,NA,Intergenic,1163377,1164571,
